,url_id,url_short_url,url_long_url,url_title,url_description,url_created_date,url_updated_date,visitor_id,url_id_1,visitor_ip,visitor_city,visitor_region,visitor_country,visitor_coords,visitor_isp,visitor_bot,visitor_os,visitor_device,visitor_browser,visitor_machine,visitor_user_agent,visitor_visited_date
1582,11,6d71a5,https://www.linkedin.com/in/cwchanst/,My LinkedIn,It is a place to showcase my skills and professional background.,2023-02-04 18:27:48.572628,2023-02-06 00:30:16.055210,1580,11,67.229.214.72,Orange,California,United States,"33.8048, -117.871",Krypt Technologies,False,Windows 7,Other,IE 10.0,Desktop,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MDDR; .NET4.0C; .NET4.0E),2022-11-18 15:41:28.000000
1583,8,9b0294,https://hyperiondev-capstone5-flask.cwchan0212.repl.co/,Capstone Project 5: Bookstore Management System (Flask),"Adapted from a previous capstone project, a web application using Flask and SQLite that allows users to manage the store's inventory by adding, updating, deleting, and searching for books in the database.",2023-02-04 14:29:12.590838,2023-02-06 00:24:15.047801,1581,8,67.229.214.72,Orange,California,United States,"33.8048, -117.871",Krypt Technologies,False,Windows 7,Other,IE 10.0,Desktop,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MDDR; .NET4.0C; .NET4.0E),2022-11-18 15:42:46.000000
1584,4,995ce4,https://replit.com/@cwchan0212/hyperiondev-capstone4?embed=true,Capstone Project 4: Inventory Management System,Built an inventory management tool for shoe warehouses that allows the user to perform various tasks related to managing the warehouse and its inventory.,2023-02-03 13:33:42.378675,2023-02-06 00:33:54.400958,1582,4,67.229.214.72,Orange,California,United States,"33.8048, -117.871",Krypt Technologies,False,Windows 7,Other,IE 10.0,Desktop,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MDDR; .NET4.0C; .NET4.0E),2022-11-18 15:43:39.000000
1585,10,63b56e,https://self-staff-scheduler.cwchan0212.repl.co/,Side Project: Staff Scheduler,"Adapted from a previous Excel VBA application, a web application using NodeJs, Express, MongoDB that saved supervisor up to 90% of the time spent on report preparation during the pandemic.",2023-02-04 14:31:52.310574,2023-02-06 00:24:49.297269,1583,10,204.80.226.180,Cockeysville,Maryland,United States,"39.4939, -76.6606",Verizon Business,False,Android 5.0.2,LG-V480 LG V480,Chrome Mobile WebView 44.0.2403,Mobile,"Mozilla/5.0 (Linux; Android 5.0.2; LG-V480 Build/LRX22G; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/44.0.2403.117 Safari/537.36",2023-01-23 02:12:50.000000
1586,6,1842e4,https://replit.com/@cwchan0212/hyperiondev-capstone1-gui?embed=true,Capstone Project 1: Financial Calculator (Advanced),"A GUI calculator adapted from a previous capstone project, developed using Python Tkinter that includes an Investment calculator and a Home loan repayment calculator, utilizing Python, Tkinter and command line interface.",2023-02-04 14:12:53.955382,2023-02-06 00:23:33.422084,1584,6,204.80.226.180,Cockeysville,Maryland,United States,"39.4939, -76.6606",Verizon Business,False,Android 5.0.2,LG-V480 LG V480,Chrome Mobile WebView 44.0.2403,Mobile,"Mozilla/5.0 (Linux; Android 5.0.2; LG-V480 Build/LRX22G; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/44.0.2403.117 Safari/537.36",2023-01-23 02:13:24.000000
1587,13,49e347,https://replit.com/@cwchan0212,My Replit,It is a place to demonstrate my projects and a place to experiment and hone my coding skills.,2023-02-04 18:28:28.471523,2023-02-06 00:31:15.033871,1585,13,204.80.226.180,Cockeysville,Maryland,United States,"39.4939, -76.6606",Verizon Business,False,Android 5.0.2,LG-V480 LG V480,Chrome Mobile WebView 44.0.2403,Mobile,"Mozilla/5.0 (Linux; Android 5.0.2; LG-V480 Build/LRX22G; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/44.0.2403.117 Safari/537.36",2023-01-23 02:14:44.000000
1588,7,a4563b,https://hyperiondev-capstone3-django.cwchan0212.repl.co/,Capstone Project 3 - Task Manager (Django),"Adapted from a previous capstone project, a web application using Django and SQLite that allows users to register, add, edit and generate reports for tasks, utilizing Python, Django, HTML, CSS, and JavaScript.",2023-02-04 14:15:47.474489,2023-02-06 00:23:56.101444,1586,7,204.80.226.180,Cockeysville,Maryland,United States,"39.4939, -76.6606",Verizon Business,False,Android 5.0.2,LG-V480 LG V480,Chrome Mobile WebView 44.0.2403,Mobile,"Mozilla/5.0 (Linux; Android 5.0.2; LG-V480 Build/LRX22G; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/44.0.2403.117 Safari/537.36",2023-01-23 02:15:55.000000
1589,14,d60640,https://cwchan0212.github.io/,My Personal Portfolio Page,It is a place to showcase my projects.,2023-02-04 18:27:28.630099,2023-02-06 00:34:06.417943,1587,14,181.25.221.125,San Miguel,Buenos Aires,Argentina,"-34.5326, -58.753",Telefonica de Argentina,False,Android 4.4.2,Samsung GT-P5210 Samsung GT-P5210,Android 4.4.2,Tablet,"Mozilla/5.0 (Linux; U; Android 4.4.2; en-gb; GT-P5210 Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",2022-11-09 16:29:39.000000
1590,7,a4563b,https://hyperiondev-capstone3-django.cwchan0212.repl.co/,Capstone Project 3 - Task Manager (Django),"Adapted from a previous capstone project, a web application using Django and SQLite that allows users to register, add, edit and generate reports for tasks, utilizing Python, Django, HTML, CSS, and JavaScript.",2023-02-04 14:15:47.474489,2023-02-06 00:23:56.101444,1588,7,181.25.221.125,San Miguel,Buenos Aires,Argentina,"-34.5326, -58.753",Telefonica de Argentina,False,Android 4.4.2,Samsung GT-P5210 Samsung GT-P5210,Android 4.4.2,Tablet,"Mozilla/5.0 (Linux; U; Android 4.4.2; en-gb; GT-P5210 Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",2022-11-09 16:29:48.000000
1591,4,995ce4,https://replit.com/@cwchan0212/hyperiondev-capstone4?embed=true,Capstone Project 4: Inventory Management System,Built an inventory management tool for shoe warehouses that allows the user to perform various tasks related to managing the warehouse and its inventory.,2023-02-03 13:33:42.378675,2023-02-06 00:33:54.400958,1589,4,181.25.221.125,San Miguel,Buenos Aires,Argentina,"-34.5326, -58.753",Telefonica de Argentina,False,Android 4.4.2,Samsung GT-P5210 Samsung GT-P5210,Android 4.4.2,Tablet,"Mozilla/5.0 (Linux; U; Android 4.4.2; en-gb; GT-P5210 Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",2022-11-09 16:30:31.000000
1592,6,1842e4,https://replit.com/@cwchan0212/hyperiondev-capstone1-gui?embed=true,Capstone Project 1: Financial Calculator (Advanced),"A GUI calculator adapted from a previous capstone project, developed using Python Tkinter that includes an Investment calculator and a Home loan repayment calculator, utilizing Python, Tkinter and command line interface.",2023-02-04 14:12:53.955382,2023-02-06 00:23:33.422084,1590,6,181.25.221.125,San Miguel,Buenos Aires,Argentina,"-34.5326, -58.753",Telefonica de Argentina,False,Android 4.4.2,Samsung GT-P5210 Samsung GT-P5210,Android 4.4.2,Tablet,"Mozilla/5.0 (Linux; U; Android 4.4.2; en-gb; GT-P5210 Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",2022-11-09 16:31:57.000000
1593,12,bb9eaa,https://github.com/cwchan0212,My GitHub,"It is a place to store my code repositories, collaborate with others on open-source projects, and showcase my portfolio",2023-02-04 18:28:06.102119,2023-02-06 00:30:11.957890,1591,12,24.203.109.119,Montreal,Quebec,Canada,"45.4995, -73.5848",Le Groupe Videotron Ltee,False,Android 4.4.2,Samsung SM-T520 Samsung SM-T520,Chrome 44.0.2403,Tablet,"Mozilla/5.0 (Linux; Android 4.4.2; SM-T520 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.133 Safari/537.36",2022-11-11 15:23:03.000000
1594,6,1842e4,https://replit.com/@cwchan0212/hyperiondev-capstone1-gui?embed=true,Capstone Project 1: Financial Calculator (Advanced),"A GUI calculator adapted from a previous capstone project, developed using Python Tkinter that includes an Investment calculator and a Home loan repayment calculator, utilizing Python, Tkinter and command line interface.",2023-02-04 14:12:53.955382,2023-02-06 00:23:33.422084,1592,6,95.152.20.105,Penza,Penza Oblast,Russia,"53.195, 44.9945",PJSC Rostelecom,False,Mac OS X 10.7.5,Mac Apple Mac,Apple Mail 537.78.2,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.78.2 (KHTML, like Gecko)",2022-12-28 19:37:18.000000
1595,14,d60640,https://cwchan0212.github.io/,My Personal Portfolio Page,It is a place to showcase my projects.,2023-02-04 18:27:28.630099,2023-02-06 00:34:06.417943,1593,14,95.152.20.105,Penza,Penza Oblast,Russia,"53.195, 44.9945",PJSC Rostelecom,False,Mac OS X 10.7.5,Mac Apple Mac,Apple Mail 537.78.2,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.78.2 (KHTML, like Gecko)",2022-12-28 19:38:20.000000
1596,3,bc9cd6,https://replit.com/@cwchan0212/hyperiondev-capstone3?embed=true,Capstone Project 3: Task Manager (Advanced),Built a task management tool for small businesses to manage tasks assigned to team members. This advanced version includes additional features such as the ability to generate reports and display statistics.,2023-02-02 17:24:56.317357,2023-02-06 00:22:36.937703,1649,3,184.201.97.209,Miami,Florida,United States,"25.7617, -80.1918",T-Mobile USA,False,Windows XP,Other,Firefox 3.0,Desktop,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9) Gecko/2008052906 Firefox/3.0,2023-01-05 02:55:47.000000
1597,13,49e347,https://replit.com/@cwchan0212,My Replit,It is a place to demonstrate my projects and a place to experiment and hone my coding skills.,2023-02-04 18:28:28.471523,2023-02-06 00:31:15.033871,1594,13,11.35.222.32,Whitehall,Ohio,United States,"39.9747, -82.8947",DoD Network Information Center,False,Android 4.4.2,Samsung SGH-I317M Samsung SGH-I317M,Android 4.4.2,Mobile,"Mozilla/5.0 (Linux; U; Android 4.4.2; en-ca; SGH-I317M-parrot Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",2022-10-08 22:33:49.000000
1598,3,bc9cd6,https://replit.com/@cwchan0212/hyperiondev-capstone3?embed=true,Capstone Project 3: Task Manager (Advanced),Built a task management tool for small businesses to manage tasks assigned to team members. This advanced version includes additional features such as the ability to generate reports and display statistics.,2023-02-02 17:24:56.317357,2023-02-06 00:22:36.937703,1595,3,11.35.222.32,Whitehall,Ohio,United States,"39.9747, -82.8947",DoD Network Information Center,False,Android 4.4.2,Samsung SGH-I317M Samsung SGH-I317M,Android 4.4.2,Mobile,"Mozilla/5.0 (Linux; U; Android 4.4.2; en-ca; SGH-I317M-parrot Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",2022-10-08 22:34:21.000000
1599,8,9b0294,https://hyperiondev-capstone5-flask.cwchan0212.repl.co/,Capstone Project 5: Bookstore Management System (Flask),"Adapted from a previous capstone project, a web application using Flask and SQLite that allows users to manage the store's inventory by adding, updating, deleting, and searching for books in the database.",2023-02-04 14:29:12.590838,2023-02-06 00:24:15.047801,1596,8,11.35.222.32,Whitehall,Ohio,United States,"39.9747, -82.8947",DoD Network Information Center,False,Android 4.4.2,Samsung SGH-I317M Samsung SGH-I317M,Android 4.4.2,Mobile,"Mozilla/5.0 (Linux; U; Android 4.4.2; en-ca; SGH-I317M-parrot Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",2022-10-08 22:35:45.000000
1600,3,bc9cd6,https://replit.com/@cwchan0212/hyperiondev-capstone3?embed=true,Capstone Project 3: Task Manager (Advanced),Built a task management tool for small businesses to manage tasks assigned to team members. This advanced version includes additional features such as the ability to generate reports and display statistics.,2023-02-02 17:24:56.317357,2023-02-06 00:22:36.937703,1597,3,104.123.26.109,Paris,Île-de-France,France,"48.8323, 2.4075","Akamai International, BV",False,Windows RT,Lumia 535 Nokia Lumia 535,IE 11.0,Desktop,Mozilla/5.0 (Windows NT 6.2; ARM; Trident/7.0; Touch; rv:11.0; WPDesktop; Lumia 535 Dual SIM) like Gecko,2022-10-10 17:10:24.000000
1601,1,aa7254,https://replit.com/@cwchan0212/hyperiondev-capstone1?embed=true,Capstone Project 1: Financial Calculator,Built a financial calculator that allows the user to access two different financial calculators: an investment calculator and a home loan repayment calculator.,2023-02-02 17:22:57.887947,2023-02-06 00:21:35.327952,1598,1,14.80.131.247,Seongnam-si,Gyeonggi-do,South Korea,"37.3638, 127.122",Korea Telecom,False,Fedora ,Other,Safari 8.0,Other,"Mozilla/5.0 (Fedora; Linux x86_64) AppleWebKit/538.15 (KHTML, like Gecko) Version/8.0 Safari/538.15 SugarLabs/0.100",2022-10-18 09:14:07.000000
1602,10,63b56e,https://self-staff-scheduler.cwchan0212.repl.co/,Side Project: Staff Scheduler,"Adapted from a previous Excel VBA application, a web application using NodeJs, Express, MongoDB that saved supervisor up to 90% of the time spent on report preparation during the pandemic.",2023-02-04 14:31:52.310574,2023-02-06 00:24:49.297269,1599,10,14.80.131.247,Seongnam-si,Gyeonggi-do,South Korea,"37.3638, 127.122",Korea Telecom,False,Fedora ,Other,Safari 8.0,Other,"Mozilla/5.0 (Fedora; Linux x86_64) AppleWebKit/538.15 (KHTML, like Gecko) Version/8.0 Safari/538.15 SugarLabs/0.100",2022-10-18 09:14:42.000000
1603,4,995ce4,https://replit.com/@cwchan0212/hyperiondev-capstone4?embed=true,Capstone Project 4: Inventory Management System,Built an inventory management tool for shoe warehouses that allows the user to perform various tasks related to managing the warehouse and its inventory.,2023-02-03 13:33:42.378675,2023-02-06 00:33:54.400958,1600,4,14.80.131.247,Seongnam-si,Gyeonggi-do,South Korea,"37.3638, 127.122",Korea Telecom,False,Fedora ,Other,Safari 8.0,Other,"Mozilla/5.0 (Fedora; Linux x86_64) AppleWebKit/538.15 (KHTML, like Gecko) Version/8.0 Safari/538.15 SugarLabs/0.100",2022-10-18 09:15:40.000000
1604,12,bb9eaa,https://github.com/cwchan0212,My GitHub,"It is a place to store my code repositories, collaborate with others on open-source projects, and showcase my portfolio",2023-02-04 18:28:06.102119,2023-02-06 00:30:11.957890,1601,12,142.6.96.221,Tiverton,Ontario,Canada,"44.3048, -81.583",Bruce Power LP,False,Android 4.4.2,Samsung SCH-R890 Samsung SCH-R890,Chrome Mobile 45.0.2454,Mobile,"Mozilla/5.0 (Linux; Android 4.4.2; SCH-R890 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Mobile Safari/537.36",2023-01-06 23:02:42.000000
1605,1,aa7254,https://replit.com/@cwchan0212/hyperiondev-capstone1?embed=true,Capstone Project 1: Financial Calculator,Built a financial calculator that allows the user to access two different financial calculators: an investment calculator and a home loan repayment calculator.,2023-02-02 17:22:57.887947,2023-02-06 00:21:35.327952,1602,1,142.6.96.221,Tiverton,Ontario,Canada,"44.3048, -81.583",Bruce Power LP,False,Android 4.4.2,Samsung SCH-R890 Samsung SCH-R890,Chrome Mobile 45.0.2454,Mobile,"Mozilla/5.0 (Linux; Android 4.4.2; SCH-R890 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Mobile Safari/537.36",2023-01-06 23:03:15.000000
1606,4,995ce4,https://replit.com/@cwchan0212/hyperiondev-capstone4?embed=true,Capstone Project 4: Inventory Management System,Built an inventory management tool for shoe warehouses that allows the user to perform various tasks related to managing the warehouse and its inventory.,2023-02-03 13:33:42.378675,2023-02-06 00:33:54.400958,1603,4,142.6.96.221,Tiverton,Ontario,Canada,"44.3048, -81.583",Bruce Power LP,False,Android 4.4.2,Samsung SCH-R890 Samsung SCH-R890,Chrome Mobile 45.0.2454,Mobile,"Mozilla/5.0 (Linux; Android 4.4.2; SCH-R890 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Mobile Safari/537.36",2023-01-06 23:04:47.000000
1607,1,aa7254,https://replit.com/@cwchan0212/hyperiondev-capstone1?embed=true,Capstone Project 1: Financial Calculator,Built a financial calculator that allows the user to access two different financial calculators: an investment calculator and a home loan repayment calculator.,2023-02-02 17:22:57.887947,2023-02-06 00:21:35.327952,1604,1,142.6.96.221,Tiverton,Ontario,Canada,"44.3048, -81.583",Bruce Power LP,False,Android 4.4.2,Samsung SCH-R890 Samsung SCH-R890,Chrome Mobile 45.0.2454,Mobile,"Mozilla/5.0 (Linux; Android 4.4.2; SCH-R890 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Mobile Safari/537.36",2023-01-06 23:05:02.000000
1608,6,1842e4,https://replit.com/@cwchan0212/hyperiondev-capstone1-gui?embed=true,Capstone Project 1: Financial Calculator (Advanced),"A GUI calculator adapted from a previous capstone project, developed using Python Tkinter that includes an Investment calculator and a Home loan repayment calculator, utilizing Python, Tkinter and command line interface.",2023-02-04 14:12:53.955382,2023-02-06 00:23:33.422084,1605,6,85.72.41.65,Athens,Attica,Greece,"37.9842, 23.7353",OTEnet,False,Android 5.1.1,Nexus 4 LG Nexus 4,Facebook 44.0.0,Mobile,"Mozilla/5.0 (Linux; Android 5.1.1; Nexus 4 Build/LMY48I; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/45.0.2454.87 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/44.0.0.26.142;]",2022-12-13 08:45:50.000000
1609,5,7351b3,https://replit.com/@cwchan0212/hyperiondev-capstone5?embed=true,Capstone Project 5: Bookstore Management System,"Built a bookstore management system that allows a clerk to manage the store's inventory by adding, updating, deleting, and searching for books in the database.",2023-02-04 13:56:06.209532,2023-02-06 00:23:16.167642,1606,5,85.72.41.65,Athens,Attica,Greece,"37.9842, 23.7353",OTEnet,False,Android 5.1.1,Nexus 4 LG Nexus 4,Facebook 44.0.0,Mobile,"Mozilla/5.0 (Linux; Android 5.1.1; Nexus 4 Build/LMY48I; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/45.0.2454.87 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/44.0.0.26.142;]",2022-12-13 08:46:41.000000
1610,10,63b56e,https://self-staff-scheduler.cwchan0212.repl.co/,Side Project: Staff Scheduler,"Adapted from a previous Excel VBA application, a web application using NodeJs, Express, MongoDB that saved supervisor up to 90% of the time spent on report preparation during the pandemic.",2023-02-04 14:31:52.310574,2023-02-06 00:24:49.297269,1607,10,85.72.41.65,Athens,Attica,Greece,"37.9842, 23.7353",OTEnet,False,Android 5.1.1,Nexus 4 LG Nexus 4,Facebook 44.0.0,Mobile,"Mozilla/5.0 (Linux; Android 5.1.1; Nexus 4 Build/LMY48I; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/45.0.2454.87 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/44.0.0.26.142;]",2022-12-13 08:47:39.000000
